jordtype,komm,nedbarea,nmin,aar_mod,forfrugt,potnmin,jordn,pesticid,exptgens,mod_nmin,ngodnt,nopt,ngodnn,ngodn,nprot,saatid,rokap,dgv1059,sort,srtprot,nplac,dg25,ngtilg,ntilg,saamng,tkvs,saakern,partigerm,frspdag,jordinf,markgrm,antplnt,sorttkv,aks_m2,keraks,dgv5980,aks_vgt,srtsize,ksort,protein,udb,spndx,tkv,slt22,s2225,s2528,bgbyg
4,2,3,2,7,5,6,7,1,3,2,5,5,1,10,6,4,2,2,46,2,2,6,1,6,3,4,3,6,2,1,1,1,6,2,3,6,7,3,1,8,2,1,6,2,1,1,1
7,5,2,3,7,1,1,3,1,5,3,6,3,5,5,2,5,7,1,39,1,2,6,1,2,9,9,6,6,1,7,6,6,5,5,2,2,2,5,1,4,3,4,4,4,4,2,2
5,3,3,3,10,4,3,4,1,4,2,5,1,8,5,3,1,2,4,55,3,1,3,2,3,7,1,7,1,8,7,2,5,4,7,4,3,4,6,3,2,8,4,5,4,1,3,1
9,5,2,4,3,5,6,9,1,3,5,2,6,3,2,7,3,7,6,47,5,1,3,10,10,2,7,1,3,8,5,3,1,4,2,6,1,8,6,4,7,2,4,5,4,1,1,6
3,1,1,1,7,2,7,7,1,4,1,7,1,4,4,5,3,3,1,2,3,1,2,10,10,10,3,7,3,8,5,3,5,5,3,5,1,6,5,2,8,3,4,3,2,3,3,4
9,4,1,2,2,2,2,5,1,3,3,4,5,4,4,4,4,6,4,13,5,2,1,1,3,5,8,3,9,1,9,9,3,5,2,1,6,3,4,3,6,1,4,2,3,1,1,2
9,5,3,3,11,5,8,9,1,4,1,7,1,6,6,7,3,6,4,11,5,1,1,10,10,9,9,6,2,1,4,2,4,6,5,6,6,4,4,4,7,3,4,3,4,3,4,2
2,1,1,3,1,4,8,9,1,1,5,1,2,9,1,6,2,4,6,59,4,2,6,1,7,6,1,7,9,1,2,3,5,5,2,4,2,8,5,5,2,3,4,5,2,2,1,1
1,5,2,2,2,5,8,9,1,3,3,4,5,1,1,6,1,1,3,61,4,3,1,10,10,10,6,7,4,2,8,5,6,3,7,5,1,8,4,3,8,9,4,4,3,1,1,1
3,4,1,2,10,5,4,4,2,3,1,6,6,1,10,4,1,7,3,29,5,3,1,10,10,2,7,1,5,4,9,6,1,5,1,6,2,6,5,2,8,1,4,6,4,2,5,3
1,4,1,1,11,2,7,6,1,3,1,6,5,5,5,5,4,1,1,34,3,3,1,10,10,6,6,5,5,1,7,5,4,5,4,7,1,9,5,4,8,7,4,3,4,1,1,3
2,2,1,3,3,1,1,4,1,3,4,4,5,3,3,3,1,3,3,21,2,3,5,1,2,7,2,7,9,2,9,10,7,4,8,1,2,3,3,3,3,9,4,2,3,4,1,4
9,2,1,3,4,1,7,9,2,3,4,4,5,1,1,6,1,1,3,55,2,1,1,5,8,8,3,7,5,4,3,3,5,5,2,5,2,8,5,2,8,3,4,3,2,1,1,5
6,1,1,4,9,5,7,9,1,4,3,5,1,7,5,7,1,7,4,14,6,3,1,10,10,5,4,5,4,8,7,4,4,4,4,5,6,2,6,2,8,2,4,3,4,1,4,1
8,4,3,3,1,3,3,7,1,3,5,2,4,3,2,5,1,5,2,36,5,2,6,1,6,5,9,3,8,5,9,9,3,6,3,6,2,9,4,2,8,5,4,5,2,1,1,4
1,3,3,2,3,2,1,4,1,3,3,4,5,2,2,3,3,4,1,35,5,2,1,10,10,9,1,7,6,2,8,6,6,1,5,4,6,2,3,1,4,3,4,6,4,3,5,1
8,2,1,4,1,5,8,9,1,4,6,2,1,6,2,7,4,6,1,65,3,3,2,3,7,4,3,4,3,5,7,4,3,5,2,4,6,7,5,5,8,2,4,5,3,1,1,1
5,5,3,3,2,2,7,9,1,3,4,3,6,2,2,7,2,5,5,49,4,1,6,2,7,2,3,2,2,8,7,3,1,6,2,6,3,8,5,2,4,2,4,3,4,2,1,4
8,5,3,3,5,2,7,9,1,5,3,6,3,3,3,7,2,7,3,27,4,2,1,10,10,5,6,4,7,8,5,5,3,7,3,7,4,6,4,5,8,2,4,5,4,3,4,1
6,2,3,3,11,2,2,3,1,4,1,7,1,7,7,3,1,6,2,64,5,1,1,10,10,1,8,1,2,4,8,3,1,5,6,5,6,2,7,3,6,3,4,3,3,1,4,1
1,2,3,2,7,2,8,9,1,2,2,5,3,3,3,7,4,4,2,59,5,1,1,1,7,10,9,6,2,1,9,3,5,5,4,4,2,9,6,1,8,7,1,4,1,2,1,4
4,4,1,2,9,1,1,2,1,3,1,7,4,5,5,2,4,2,2,50,2,3,1,10,10,10,2,7,4,1,7,4,6,5,4,7,6,1,5,3,3,2,4,2,4,1,1,2
6,2,2,3,11,5,7,8,1,3,1,6,6,1,10,7,1,5,4,55,2,2,4,7,6,2,3,2,9,8,7,8,2,5,2,3,1,7,5,1,4,2,1,4,2,1,1,6
9,5,1,3,11,4,8,9,1,4,1,6,1,6,6,7,5,6,1,10,2,2,4,7,8,6,9,4,9,3,7,8,4,5,4,4,6,3,4,3,8,2,4,4,4,4,5,1
4,3,2,3,1,1,2,6,1,3,5,3,5,5,3,4,1,3,4,19,5,2,1,4,4,8,4,7,6,4,1,1,4,5,2,4,1,8,4,4,6,3,4,2,2,2,1,3
6,4,1,3,1,3,2,6,1,4,5,3,1,10,3,4,2,5,6,58,2,2,5,10,10,6,1,7,5,4,9,6,6,5,4,7,2,7,2,1,4,4,4,1,4,3,6,6
4,3,2,2,1,4,7,9,1,4,4,3,1,7,3,7,2,5,6,3,3,1,1,6,7,10,1,7,3,4,9,4,6,4,4,6,1,7,3,3,3,4,4,6,4,3,4,5
5,2,1,3,1,5,8,9,1,4,5,3,1,7,3,7,4,5,2,13,5,1,1,10,10,3,5,2,7,2,7,7,2,4,3,5,6,2,4,3,8,1,4,5,4,1,4,1
7,4,1,3,10,2,7,8,1,4,2,6,1,6,6,6,1,2,3,14,4,1,1,6,6,1,5,1,9,1,4,5,1,4,3,3,4,7,6,2,8,3,4,3,3,1,1,2
6,4,3,3,3,2,7,9,1,4,4,4,1,6,4,7,4,5,2,19,4,3,1,10,10,7,2,7,1,3,7,2,5,6,4,4,5,8,3,1,8,6,4,2,2,1,1,1
3,2,1,2,3,3,2,4,1,3,3,4,5,2,2,3,4,3,2,26,4,3,7,1,3,10,5,7,1,4,4,1,4,4,4,3,3,6,4,4,3,3,4,3,1,4,1,3
1,1,2,2,10,5,8,8,1,3,1,6,4,4,4,6,3,1,4,20,4,2,1,7,7,4,2,4,1,2,9,2,3,5,5,7,2,6,6,5,8,5,4,4,4,3,4,3
8,1,1,3,5,4,4,7,1,4,3,4,1,4,4,5,1,6,3,25,4,1,1,6,6,5,6,4,2,2,8,3,3,4,1,3,6,5,7,2,8,1,4,5,4,3,1,1
8,2,1,4,1,2,6,9,1,6,6,4,3,3,3,7,1,1,5,66,5,3,3,7,8,2,5,2,4,2,8,5,2,7,3,1,1,7,4,4,5,3,4,1,1,3,1,5
2,4,3,2,9,4,3,4,1,4,1,6,1,9,6,3,1,3,4,63,4,1,1,10,10,5,1,7,1,8,7,2,5,5,3,5,3,7,5,2,7,3,4,3,4,3,1,3
5,5,2,4,11,3,2,4,1,4,2,6,1,8,6,3,4,6,2,60,4,3,5,1,2,4,7,3,1,2,9,2,2,5,2,3,2,5,6,5,8,1,4,5,4,3,1,4
6,1,1,3,7,3,2,4,1,4,3,5,1,8,5,3,5,6,1,60,3,1,6,2,3,10,7,7,4,8,6,4,6,6,6,1,6,1,6,2,6,3,4,2,4,1,1,1
5,5,1,4,4,2,7,9,1,3,5,2,5,1,1,6,3,1,4,42,4,2,6,1,8,6,2,7,7,1,9,8,7,4,8,3,5,5,5,2,8,9,4,2,4,3,1,4
9,2,2,4,3,5,8,9,1,3,5,2,6,2,2,7,2,4,6,61,3,3,2,10,10,3,3,3,3,7,7,4,2,4,3,7,2,8,4,5,1,3,1,4,4,2,5,1
5,4,1,3,11,2,7,8,1,3,1,6,4,5,5,6,1,6,5,40,6,3,1,10,10,8,4,7,6,8,7,6,6,6,4,6,2,7,4,1,8,4,4,4,2,3,3,4
3,1,3,1,11,5,8,7,1,3,1,6,5,1,10,6,1,3,2,52,3,1,1,10,10,2,8,1,1,4,3,1,1,6,4,6,5,7,4,1,8,4,4,5,2,3,3,2
8,1,1,3,7,5,3,5,1,4,3,5,1,9,5,4,5,1,6,47,4,1,2,10,10,7,2,7,9,8,8,8,7,6,6,7,2,7,6,1,4,8,4,6,4,3,5,4
1,3,1,1,6,3,2,2,1,4,1,7,1,6,6,2,5,2,1,53,4,1,1,10,10,3,2,3,8,1,1,2,2,5,4,6,1,8,5,2,4,5,4,3,4,2,1,3
7,2,1,3,11,5,8,9,1,5,1,8,1,7,7,7,4,7,5,2,3,1,6,2,7,4,4,4,1,3,8,2,3,6,6,4,6,4,5,5,5,5,4,4,2,1,4,1
6,3,2,3,11,1,1,2,1,3,1,7,4,5,5,2,4,5,2,14,4,1,3,10,10,4,2,4,4,1,9,5,3,3,6,5,5,4,5,2,4,5,4,2,4,4,5,2
1,5,2,1,1,4,3,5,1,3,3,3,5,4,3,4,2,4,6,6,4,3,1,10,10,4,7,3,6,4,9,7,3,5,6,7,2,7,5,4,1,8,4,7,4,3,6,1
3,2,3,2,3,5,8,9,1,2,3,4,4,6,4,7,5,3,1,66,5,3,5,1,7,1,7,1,8,1,7,7,1,5,8,3,6,2,3,1,8,8,1,4,4,4,5,1
3,4,2,2,2,2,7,9,1,2,3,4,4,6,4,7,1,2,4,30,4,3,1,2,7,9,7,7,8,8,9,8,7,5,6,5,2,6,6,3,8,7,4,5,4,3,3,3
6,5,1,4,7,4,3,6,1,4,4,3,1,10,3,4,4,6,2,61,4,1,1,10,10,4,7,3,5,4,8,5,3,4,3,5,6,3,4,4,7,2,4,5,4,2,5,1
4,3,2,2,10,5,5,5,1,4,1,7,1,10,7,4,3,2,4,17,3,3,1,10,10,9,7,7,7,2,8,7,7,8,4,7,4,6,4,3,8,3,4,3,4,3,4,4
8,2,3,3,2,4,3,7,1,5,4,3,3,1,1,5,4,7,1,9,2,3,5,1,5,5,8,3,5,1,7,5,3,6,2,2,4,4,2,4,8,1,4,5,4,2,1,2
1,4,3,2,11,1,1,1,1,2,1,6,3,2,2,1,2,4,2,28,3,3,1,10,9,6,1,7,7,6,6,6,6,3,5,5,1,8,4,3,3,7,4,4,3,2,1,4
8,1,3,3,1,4,3,7,1,3,5,1,4,4,1,5,2,3,6,22,3,3,6,5,6,7,9,4,5,2,7,5,3,8,3,5,5,6,3,4,2,3,1,2,4,3,4,2
7,5,1,3,4,5,8,9,1,5,4,5,2,9,5,7,3,6,2,1,2,1,3,2,8,2,3,2,7,5,3,4,2,4,5,4,6,4,3,1,8,3,4,3,4,1,5,2
7,1,2,3,7,4,8,9,1,5,3,4,2,9,4,7,5,6,1,40,5,3,6,4,7,3,7,2,4,8,2,2,1,5,4,5,3,7,4,3,8,4,4,6,4,3,1,3
6,2,1,4,11,5,8,9,1,5,2,7,1,6,6,7,4,5,2,54,4,3,2,10,10,10,5,7,1,1,7,2,5,6,3,5,1,8,5,2,8,4,4,2,2,1,1,4
3,3,3,2,7,5,5,6,1,2,2,5,2,5,5,5,1,7,3,66,5,2,1,10,10,5,1,7,6,8,7,6,6,7,5,4,6,3,5,2,8,3,4,3,2,4,5,1
7,5,2,3,11,2,7,8,1,5,1,8,2,7,7,6,4,3,3,32,3,1,1,5,6,2,2,2,5,1,1,1,1,6,2,5,1,8,5,1,7,3,4,3,4,2,1,1
4,1,2,2,11,2,7,7,1,3,1,6,5,1,10,6,3,3,4,61,5,3,1,10,10,3,4,3,5,4,3,3,2,4,6,5,5,2,4,4,8,3,4,4,4,1,4,2
6,5,2,4,7,5,8,9,1,3,4,3,5,1,1,6,2,5,6,6,3,1,1,6,8,5,1,7,2,3,9,3,5,5,2,5,1,3,5,2,6,1,4,2,4,4,5,5
5,4,1,4,8,1,1,4,1,4,3,6,1,8,6,3,3,1,4,34,4,3,5,1,2,2,2,2,9,2,4,5,2,4,5,3,3,2,5,5,6,3,4,2,4,4,4,1
8,2,3,3,11,1,1,2,1,3,1,7,5,1,10,2,5,7,1,32,2,1,2,10,10,1,1,2,5,8,3,3,1,6,4,4,2,8,5,4,2,5,4,4,2,2,1,3
8,5,1,4,2,2,3,8,1,6,5,5,3,3,3,6,4,3,2,61,3,1,4,2,6,3,9,1,8,1,9,9,1,4,3,5,2,6,3,5,8,3,4,2,4,3,4,5
1,3,2,1,11,5,1,1,1,3,1,6,4,4,4,1,5,1,6,15,2,2,6,1,1,4,8,3,4,8,3,3,2,3,2,2,1,4,4,1,1,1,4,1,4,1,1,6
2,3,2,4,4,2,7,9,1,3,5,2,5,1,1,6,2,3,1,32,2,2,1,3,8,3,8,2,3,2,8,4,2,6,3,5,1,8,5,4,8,3,4,3,2,1,1,4
1,4,1,1,11,4,3,2,1,3,1,5,5,1,4,1,1,1,4,2,3,2,1,10,10,2,4,2,8,8,7,7,2,6,4,5,5,5,6,3,5,3,4,4,4,3,4,3
5,5,2,3,5,2,7,9,1,3,3,4,4,6,4,7,1,6,3,20,3,1,1,10,10,4,2,4,1,4,9,2,3,5,5,3,6,4,6,2,8,3,4,4,4,1,1,1
8,4,3,3,1,5,2,6,1,3,5,2,5,5,2,4,1,7,4,29,5,1,1,5,4,10,6,7,4,2,9,5,6,6,6,2,6,2,5,2,8,3,4,1,4,4,2,1
2,3,1,3,7,2,1,3,1,3,3,4,5,1,1,2,5,3,3,35,5,2,6,1,2,4,5,3,6,7,8,6,3,1,4,6,1,3,3,3,4,2,4,6,4,3,3,1
4,5,1,3,3,5,8,9,1,4,4,4,1,6,4,7,5,5,1,10,2,3,5,1,7,8,9,5,4,1,7,4,4,5,3,4,1,7,5,3,8,3,4,2,3,4,1,4
2,4,3,3,11,5,2,3,1,3,1,6,5,2,2,2,4,4,2,17,2,1,1,6,10,4,3,4,4,3,9,5,3,8,3,7,4,4,3,1,4,2,1,4,4,4,2,3
6,4,1,4,7,4,3,6,1,4,4,3,1,10,3,4,3,6,2,46,2,2,4,1,4,6,5,5,5,1,9,6,5,6,6,3,6,3,3,1,8,4,4,1,4,3,4,1
9,3,2,3,9,2,2,3,1,3,2,5,4,7,5,2,1,6,4,13,6,2,4,10,10,8,8,6,5,5,8,5,5,6,1,1,5,2,4,3,5,1,4,2,4,4,1,2
6,5,3,2,7,1,4,5,1,4,2,7,1,10,7,4,5,7,1,27,3,2,6,1,4,1,9,1,4,5,8,5,1,6,2,4,6,4,4,4,6,1,4,3,4,1,4,1
7,2,3,3,11,5,1,2,1,4,1,7,1,6,6,2,2,7,6,5,4,3,1,6,9,7,9,4,4,2,9,5,3,3,3,7,6,3,4,5,3,2,1,2,4,4,1,3
5,4,2,4,8,1,1,4,1,4,3,6,1,9,6,3,2,5,2,4,3,3,1,1,2,10,4,7,5,4,9,6,6,7,4,2,2,6,3,3,2,3,4,3,2,2,1,4
4,1,3,2,7,5,8,9,1,3,2,5,5,1,9,8,1,3,4,23,4,2,1,10,10,1,9,1,4,4,9,5,1,6,2,6,2,6,5,2,8,2,4,2,4,3,5,1
2,2,2,3,4,3,2,5,1,3,4,3,5,3,3,4,3,2,4,39,2,2,6,1,4,6,8,4,9,4,7,8,4,6,3,2,2,1,6,1,4,1,4,6,4,4,2,1
6,2,1,4,9,3,2,4,1,4,3,5,1,8,5,3,5,6,1,54,4,3,2,3,3,7,2,7,3,1,1,1,4,5,3,5,6,1,6,3,3,1,4,4,4,1,3,1
5,1,3,3,7,5,8,9,1,4,3,5,1,6,5,7,3,2,4,14,5,1,3,10,10,1,5,1,4,3,7,4,1,4,4,7,6,2,6,1,8,2,4,3,4,4,1,1
7,2,2,4,11,3,6,8,1,4,2,6,1,5,5,6,3,7,4,54,3,3,5,1,7,5,3,5,2,1,9,3,4,5,4,6,1,8,5,1,6,6,1,5,4,2,1,5
3,4,2,1,7,1,6,6,1,2,1,6,4,2,2,4,1,7,3,5,3,2,1,10,10,3,6,2,4,1,9,5,2,3,3,5,6,2,4,3,5,1,4,6,4,3,4,1
5,4,3,3,6,4,3,5,1,5,3,4,3,6,4,4,3,2,4,29,5,3,4,1,4,1,7,1,1,1,9,2,1,5,1,3,5,3,5,3,8,1,4,4,4,2,3,2
6,4,3,3,8,4,3,5,1,3,2,4,5,3,3,4,3,5,4,16,3,1,2,1,3,7,7,5,5,2,4,4,4,5,4,2,1,2,3,3,8,2,4,6,4,4,3,5
7,1,2,2,7,4,3,4,1,4,2,5,1,8,5,3,3,6,4,42,4,2,2,2,3,4,2,4,8,2,9,9,4,5,6,2,5,2,5,1,5,3,4,2,4,1,2,2
4,3,1,2,1,1,1,4,1,3,4,4,5,3,3,3,4,2,2,31,3,1,2,10,10,7,6,6,3,4,8,4,5,3,6,5,1,8,4,3,3,9,4,3,3,1,1,4
2,5,2,3,3,4,5,8,1,4,4,3,1,6,3,6,3,4,1,52,3,3,2,3,6,4,8,3,5,1,9,6,3,5,1,4,4,1,4,3,8,1,1,6,4,4,5,3
9,1,1,3,1,4,2,6,1,3,5,1,6,1,1,4,4,6,2,37,5,3,5,1,4,3,9,1,4,4,8,5,1,4,3,3,6,1,3,4,8,1,4,3,4,1,6,1
8,5,2,3,4,3,1,4,1,4,4,4,1,9,4,3,2,1,6,45,4,2,4,7,10,9,8,6,4,8,5,4,5,6,3,7,1,8,4,5,4,3,4,1,4,2,5,4
2,5,2,2,11,1,1,1,1,2,1,6,3,2,2,1,3,4,4,64,4,3,5,1,1,2,5,2,4,2,4,3,1,5,1,2,4,2,6,2,3,1,4,4,4,4,1,4
2,3,3,3,1,3,2,6,1,3,5,2,5,5,2,4,2,5,6,15,2,3,5,1,5,2,5,2,5,4,9,6,2,2,3,7,2,7,3,5,1,3,4,4,4,3,6,1
3,2,3,1,3,2,7,8,1,2,2,5,4,5,5,6,2,4,6,37,4,2,1,10,10,6,6,5,4,2,8,5,4,5,3,6,2,8,3,4,5,4,4,4,4,1,2,1
6,2,2,3,11,5,6,7,1,4,1,7,1,4,4,5,5,5,4,6,2,3,6,5,5,1,7,1,4,4,9,5,1,4,2,4,1,8,5,5,6,2,4,2,2,2,1,5
1,5,2,1,1,4,3,5,1,3,3,3,5,3,3,4,2,1,6,14,4,3,2,10,10,5,7,4,7,6,9,8,4,5,5,7,1,8,6,4,1,7,4,4,4,2,4,5
5,3,1,4,10,1,1,3,1,4,3,6,1,8,6,3,4,7,2,31,3,2,4,1,1,9,5,7,3,1,3,2,5,4,5,1,2,3,4,4,5,3,4,1,3,1,1,4
7,1,3,3,4,1,1,4,1,5,4,5,2,3,3,3,3,6,5,62,3,2,4,7,10,5,2,5,7,1,8,7,5,4,4,6,6,2,4,1,2,2,4,5,4,1,2,2
1,5,2,1,1,3,1,3,1,3,3,4,5,2,2,2,5,1,3,38,4,3,6,5,10,1,1,2,9,4,9,10,2,6,3,7,2,8,5,4,4,4,4,2,4,2,4,5
9,1,1,4,1,5,8,9,1,4,6,2,1,6,2,7,2,7,6,25,4,1,5,1,8,10,2,7,1,5,1,1,4,4,5,5,1,9,7,3,8,9,4,5,3,3,1,4
5,3,3,3,1,3,2,6,1,5,5,3,3,8,3,4,2,5,1,1,2,1,1,10,10,7,7,5,1,4,9,2,3,3,5,3,1,9,3,5,8,9,4,2,1,3,1,4
6,1,1,3,8,4,3,5,1,4,2,5,1,10,5,4,3,7,4,63,3,1,1,10,10,7,2,7,7,1,9,8,7,5,6,6,5,4,4,3,5,5,4,4,4,3,4,4
4,3,1,3,1,2,7,9,1,3,5,2,6,3,2,7,1,1,2,20,3,2,1,7,7,10,9,6,2,8,7,3,5,4,4,5,6,6,5,5,8,3,4,4,2,3,3,2
2,2,2,2,2,2,2,5,1,3,3,4,4,2,2,3,5,4,1,52,2,2,4,7,10,4,5,3,2,1,7,3,2,5,4,6,2,8,6,3,1,6,4,3,4,2,1,3
1,4,3,1,7,1,1,1,1,3,1,7,5,1,10,2,3,1,4,13,5,1,3,10,9,9,6,7,3,2,9,4,6,5,7,3,4,4,4,1,5,8,4,4,4,4,2,3
8,3,3,3,2,1,1,5,1,3,4,4,5,3,3,4,1,6,1,6,3,1,1,5,3,4,4,4,1,6,5,1,2,5,1,3,6,1,6,2,7,1,4,5,4,1,5,1
3,2,1,2,8,2,7,8,1,3,1,6,4,4,4,6,3,1,4,25,4,2,1,7,6,2,9,1,6,6,8,6,1,4,5,3,6,3,7,5,6,3,4,2,4,2,2,1
7,4,3,3,1,1,7,9,1,4,5,4,1,7,4,7,1,6,4,54,3,1,3,2,7,8,3,7,9,8,7,8,7,5,6,5,3,8,4,3,8,9,4,5,3,1,1,1
2,5,3,2,11,3,1,1,1,3,1,6,6,2,2,1,2,2,6,14,5,2,6,1,1,5,2,5,6,8,7,6,5,4,4,2,3,3,6,1,8,2,1,3,4,1,1,3
9,5,2,3,11,3,1,2,1,3,1,6,5,1,10,2,1,6,4,65,4,1,7,8,10,9,4,7,9,2,8,9,7,4,6,7,6,1,5,4,7,3,4,4,4,1,1,1
7,5,2,3,3,1,6,9,1,5,4,5,2,9,5,7,4,6,2,57,2,3,2,10,10,7,7,5,5,1,7,5,4,6,4,5,2,9,4,3,8,7,4,6,1,3,1,3
1,3,2,1,1,5,7,9,1,2,3,4,4,6,4,7,1,2,3,63,3,1,3,10,10,7,1,7,5,4,9,6,6,5,6,6,5,2,4,1,8,3,4,6,4,4,2,1
7,3,3,2,4,3,3,5,1,5,3,5,3,6,5,4,5,7,6,31,2,3,5,1,3,10,2,7,4,1,7,4,6,3,6,3,1,7,4,1,1,8,4,5,2,1,1,5
6,5,2,3,7,1,1,3,1,5,3,6,3,4,4,2,3,4,5,58,2,2,3,2,2,5,1,7,6,4,2,2,5,4,5,3,2,5,3,1,3,4,4,1,4,3,2,5
2,2,3,3,6,4,3,5,1,3,3,3,5,3,3,4,4,5,2,46,3,2,4,8,10,8,1,7,8,1,9,8,7,7,4,6,6,2,4,1,6,2,4,3,4,1,2,1
8,5,1,4,5,4,6,9,1,4,4,3,1,6,3,7,1,7,4,13,4,1,1,1,7,2,5,2,1,4,9,2,1,5,3,7,6,2,4,2,6,1,4,6,4,4,1,1
3,2,3,2,4,5,6,8,1,3,3,4,5,1,1,5,1,7,3,38,3,2,1,10,10,3,7,2,5,1,9,6,2,6,6,4,6,1,5,4,8,3,4,3,4,4,5,1
2,4,3,2,11,3,2,2,1,4,1,7,1,7,7,2,4,3,2,32,3,2,1,7,9,9,4,7,7,1,7,7,7,7,4,5,5,6,4,3,1,3,1,3,4,3,4,3
8,2,2,2,10,2,4,4,1,3,1,6,4,1,10,4,3,4,4,67,2,2,1,10,10,10,3,7,2,2,7,3,5,7,3,5,2,8,5,2,6,4,4,4,2,1,1,1
6,2,1,3,10,1,8,9,1,4,2,7,1,6,6,7,2,6,6,30,5,2,1,10,10,2,1,3,3,4,9,4,2,5,4,7,6,2,6,4,4,2,4,2,4,1,1,2
5,5,2,4,7,4,2,5,2,3,4,2,6,1,1,3,1,2,4,21,2,3,1,10,10,6,4,5,2,5,8,3,4,4,4,5,2,9,3,5,7,7,4,2,2,3,1,1
5,1,2,3,7,1,3,5,1,3,3,5,3,6,5,4,3,3,4,67,9,2,4,7,10,9,6,7,5,2,9,6,6,3,4,7,5,6,5,3,8,3,4,1,4,2,4,2
8,2,2,2,1,2,7,9,1,5,4,5,2,9,5,7,1,7,4,43,4,3,1,10,10,9,1,7,3,4,9,4,6,6,5,7,5,4,4,3,5,3,4,4,4,1,2,3
5,5,3,2,4,5,8,9,2,3,3,4,5,1,1,6,1,7,5,56,5,3,1,10,10,9,8,6,8,6,2,3,5,5,6,5,2,6,3,5,3,7,1,3,4,1,4,4
7,4,3,3,9,1,1,3,1,5,2,7,3,5,5,2,2,7,6,15,2,1,1,10,10,9,4,7,7,4,1,2,5,3,6,7,1,8,2,1,1,9,4,3,4,1,6,5
7,1,2,3,3,4,8,9,1,5,4,3,3,4,3,7,2,7,6,16,2,2,6,1,7,6,9,4,6,3,9,7,4,5,6,3,1,9,4,1,1,9,3,2,1,3,1,4
2,4,1,3,11,1,1,2,1,3,1,7,5,1,10,2,4,5,2,64,4,1,1,10,10,10,9,6,2,4,1,1,4,5,6,7,1,7,6,2,6,8,4,5,4,4,5,4
8,1,2,3,1,1,1,5,1,3,5,3,5,4,3,4,3,7,1,67,1,3,1,1,3,2,4,2,3,3,8,4,2,5,3,3,2,7,1,2,7,3,4,3,2,1,1,4
7,3,3,2,5,2,7,9,2,4,2,6,1,7,6,7,2,7,6,46,4,2,1,10,10,8,3,7,4,5,4,3,5,7,3,7,6,2,2,1,5,1,4,5,4,4,1,1
6,1,1,3,2,2,7,9,1,3,4,3,5,1,1,6,2,5,6,4,2,1,1,10,10,1,3,1,5,8,7,5,1,6,3,6,2,7,2,1,3,3,4,4,2,3,5,4
4,2,3,2,11,1,1,1,1,4,1,8,1,5,5,1,1,3,2,43,4,2,1,7,8,6,7,5,7,8,7,7,5,5,1,6,5,7,4,5,6,1,4,3,2,3,3,2
9,1,2,3,1,4,3,7,1,3,5,1,6,1,1,5,2,7,6,55,4,3,1,10,10,5,6,4,2,5,7,3,3,5,6,5,1,8,4,3,8,9,4,4,3,1,1,5
7,2,2,3,7,2,7,9,1,5,3,6,2,9,6,7,1,5,2,48,3,1,1,6,8,3,4,3,4,8,7,4,2,5,5,5,6,2,6,4,8,3,4,3,4,3,4,2
6,3,2,3,11,4,3,4,1,4,1,6,1,8,6,3,3,7,1,30,4,2,1,1,3,5,3,5,6,1,9,7,5,4,4,1,1,1,6,2,4,2,4,3,4,1,1,4
1,2,2,1,10,2,7,6,1,3,1,6,5,5,5,5,5,2,1,42,4,1,3,2,5,2,5,2,7,1,1,2,1,5,1,1,2,7,5,4,8,1,4,2,1,3,1,2
5,2,1,4,2,1,3,8,1,3,5,3,6,1,1,5,5,5,1,42,4,3,2,10,10,10,9,6,8,1,7,7,6,5,6,3,2,6,5,1,8,7,4,2,4,4,1,3
6,2,3,3,5,1,8,9,1,3,3,5,5,1,3,7,5,5,6,13,5,1,6,2,8,9,1,7,8,8,6,6,6,5,6,5,2,6,4,4,4,7,4,3,4,2,4,1
2,5,2,2,11,3,2,2,1,2,1,5,3,3,3,1,1,4,2,10,2,2,1,10,10,10,7,7,9,4,3,4,6,5,6,5,3,3,4,4,1,4,1,3,4,4,5,3
1,5,2,1,1,1,3,5,1,3,3,5,5,4,4,4,3,2,4,41,4,3,1,10,10,8,4,7,2,4,2,1,4,6,4,7,4,7,6,5,3,4,4,5,4,3,5,4
2,2,3,2,10,4,1,1,1,2,1,4,3,2,2,1,5,4,1,52,3,1,5,3,9,2,5,2,4,5,5,4,2,5,4,5,2,7,5,2,4,4,4,4,4,4,1,3
2,2,3,2,11,3,2,2,1,3,1,6,5,1,10,2,2,3,6,58,3,2,7,2,1,9,7,7,8,3,8,8,7,4,6,2,5,1,2,3,1,3,4,4,4,2,4,1
9,2,2,3,5,2,7,9,1,3,3,4,5,1,1,6,3,6,4,26,2,1,3,10,10,4,5,3,3,2,9,4,2,4,5,4,2,6,3,1,6,5,4,2,4,4,2,1
7,1,1,4,2,2,6,9,1,5,5,4,3,4,4,7,1,6,2,20,3,2,1,2,8,8,7,6,4,1,7,4,5,5,3,6,6,2,7,2,8,1,4,6,4,3,3,2
2,5,2,2,11,3,1,1,1,3,1,6,6,2,2,1,3,4,6,27,3,1,5,3,8,5,3,5,3,1,9,4,4,6,4,6,2,5,3,4,1,3,4,3,4,3,5,1
3,5,3,2,10,5,8,8,1,3,1,6,6,1,10,7,2,3,6,56,3,2,6,1,6,5,2,5,7,1,1,2,3,6,2,4,5,5,2,4,4,1,1,3,4,2,4,3
