jordtype,komm,nedbarea,nmin,aar_mod,forfrugt,potnmin,jordn,pesticid,exptgens,mod_nmin,ngodnt,nopt,ngodnn,ngodn,nprot,saatid,rokap,dgv1059,sort,srtprot,nplac,dg25,ngtilg,ntilg,saamng,tkvs,saakern,partigerm,frspdag,jordinf,markgrm,antplnt,sorttkv,aks_m2,keraks,dgv5980,aks_vgt,srtsize,ksort,protein,udb,spndx,tkv,slt22,s2225,s2528,bgbyg
8,2,2,3,1,3,2,6,1,3,5,2,5,5,2,4,3,7,4,11,4,3,1,10,10,5,4,5,8,2,8,8,5,5,5,6,2,5,4,1,4,4,4,2,4,1,5,2
1,4,2,2,11,4,3,3,1,3,1,5,6,4,4,2,5,4,6,24,7,2,6,1,2,3,2,3,3,8,8,4,2,4,1,2,2,7,6,1,5,1,4,2,1,1,1,1
9,4,3,2,8,5,8,9,1,3,1,6,5,1,10,8,2,4,6,25,4,1,1,6,7,10,6,7,6,4,9,7,7,4,7,3,1,4,7,3,2,8,4,6,4,1,1,5
2,4,1,2,11,3,2,2,2,3,1,6,6,2,2,1,5,4,1,56,4,3,5,9,10,7,1,7,9,4,9,9,7,6,6,4,1,8,3,4,2,9,4,3,2,2,1,4
9,1,1,4,1,4,3,8,1,4,6,1,1,6,1,5,5,6,2,26,3,3,6,5,7,6,2,7,3,4,9,4,6,5,6,5,5,3,3,5,8,4,4,5,2,4,5,2
9,5,2,3,11,3,2,3,1,4,1,7,1,8,7,3,2,3,6,19,3,1,3,2,2,10,7,7,3,8,7,4,6,4,6,2,1,6,4,4,2,7,4,3,2,1,1,5
2,4,3,2,11,1,1,1,1,2,1,6,4,5,5,1,3,4,5,4,3,2,1,10,9,3,7,2,7,5,5,5,2,6,5,3,2,6,3,3,2,5,4,4,4,4,1,5
9,1,2,3,1,5,8,9,2,4,5,3,1,7,3,7,4,7,1,26,3,2,5,2,8,6,4,5,5,1,7,5,4,4,3,5,2,8,2,4,8,3,4,5,1,1,1,4
6,5,1,4,9,4,5,7,2,4,3,4,2,7,4,5,3,6,4,52,2,3,2,10,10,6,1,7,4,2,9,5,6,6,3,6,1,9,5,1,8,5,4,4,2,1,1,4
2,4,1,3,11,4,3,4,1,3,1,5,4,1,1,2,5,5,1,63,2,2,4,1,3,7,7,5,8,4,9,8,5,5,2,2,2,4,5,1,1,1,4,5,4,2,1,3
3,4,3,1,1,1,1,3,1,2,3,4,4,7,4,2,2,4,5,12,2,1,2,10,10,10,1,7,7,4,9,8,7,5,4,5,2,7,4,3,2,4,4,4,4,3,1,3
5,1,3,2,11,4,5,5,1,4,1,6,1,10,6,4,3,1,4,31,2,2,1,1,4,2,9,1,1,2,8,2,1,3,3,4,1,8,4,4,6,3,4,3,2,2,1,4
7,1,1,3,7,5,8,9,1,4,3,5,1,7,5,7,3,7,4,65,5,3,1,10,10,8,1,7,1,1,9,2,5,4,4,6,2,6,5,2,8,3,4,5,4,2,5,3
4,5,3,3,6,3,2,5,1,3,3,4,6,1,1,3,1,3,3,43,4,2,1,10,10,3,5,2,2,5,8,3,1,6,2,6,5,6,3,3,6,2,4,2,4,3,6,2
1,4,1,1,7,3,7,7,1,3,1,6,5,1,10,6,2,1,6,29,5,3,1,10,10,7,1,7,9,7,9,9,7,5,7,7,2,6,5,3,8,9,4,6,4,3,4,1
7,2,2,3,11,3,2,3,1,5,1,7,2,10,7,3,5,7,1,7,2,2,2,2,2,1,4,1,3,2,7,4,1,4,2,2,1,7,4,1,4,2,4,6,1,1,1,5
3,5,2,2,9,3,2,2,1,3,1,6,5,1,10,2,3,3,4,9,3,1,1,10,10,10,1,7,7,2,1,2,5,6,6,7,5,1,2,2,3,3,4,6,4,3,1,2
2,1,1,3,1,2,1,5,1,3,5,2,4,2,2,3,3,2,4,27,3,1,1,5,3,9,9,6,9,2,4,5,5,6,6,3,2,5,4,2,4,6,4,2,4,3,1,1
7,2,1,3,11,4,6,7,1,4,1,6,1,4,4,5,4,6,1,42,5,1,3,10,10,1,8,1,9,1,7,8,1,6,2,6,4,5,5,2,8,1,4,3,4,1,5,3
1,3,1,1,6,4,3,4,1,3,1,5,5,3,3,3,1,3,2,48,4,1,2,10,10,2,4,2,1,1,4,1,1,5,3,6,2,7,6,4,1,3,4,4,4,3,3,5
6,4,1,3,8,2,3,5,1,3,2,5,4,2,2,3,3,6,4,58,2,3,7,1,4,7,6,6,3,5,8,4,5,5,5,3,6,3,2,3,6,3,4,3,4,1,4,3
4,1,2,2,10,4,3,3,1,3,1,5,6,4,4,2,4,5,1,46,5,3,5,1,1,2,4,2,4,6,5,4,1,6,1,2,5,2,3,3,4,1,4,2,4,1,3,3
6,1,3,2,3,5,8,9,1,4,3,5,1,7,5,7,2,5,6,22,3,1,1,10,10,6,4,5,7,8,7,7,5,8,4,7,6,2,4,5,4,2,4,3,4,4,1,2
2,3,3,3,1,2,2,6,1,3,5,2,5,5,2,4,4,3,1,34,3,2,1,10,10,6,4,5,3,1,9,4,4,4,7,4,1,7,4,4,8,9,4,5,2,1,1,4
3,3,3,2,11,2,4,4,1,3,1,6,5,2,2,3,1,7,3,62,3,1,7,5,10,1,9,1,6,8,7,6,1,5,1,6,1,7,5,2,6,1,4,4,2,3,3,2
9,5,2,2,1,4,3,6,1,4,4,3,1,10,3,4,3,6,4,45,3,3,1,10,10,9,4,7,9,4,2,3,5,6,3,7,6,4,4,5,6,2,4,2,4,3,2,2
1,3,2,1,7,3,2,2,1,2,1,5,3,4,4,1,5,1,1,4,3,3,6,5,10,3,8,2,7,1,7,7,2,7,3,7,1,8,4,3,5,3,4,4,4,4,5,5
9,5,1,3,11,4,3,4,1,4,1,6,1,9,6,3,1,5,2,29,5,1,1,10,10,3,1,4,2,8,6,3,3,6,1,5,2,6,5,2,8,1,4,2,2,3,3,5
4,5,2,2,3,2,7,9,1,3,3,4,5,1,1,6,3,4,3,15,2,3,5,1,8,2,6,1,8,6,8,8,1,3,5,4,1,8,3,1,8,7,4,3,2,2,1,1
6,2,2,3,11,5,8,9,1,4,1,7,1,7,7,7,1,4,5,35,4,3,1,10,10,3,1,4,1,4,9,2,3,1,8,5,1,8,4,4,7,9,4,1,3,2,1,4
8,4,3,3,3,4,3,7,1,4,4,3,1,4,3,5,2,5,6,53,4,1,1,5,5,9,2,7,7,6,7,7,7,6,5,5,6,2,4,4,3,3,4,3,4,3,4,1
9,5,2,3,8,1,1,3,1,2,2,5,3,5,5,2,1,6,5,3,3,2,1,10,10,2,5,2,3,2,5,3,1,3,3,7,6,2,4,5,3,1,4,2,4,1,1,2
3,5,3,1,3,2,8,9,1,4,2,6,1,6,6,7,4,4,2,54,3,2,1,10,10,2,9,1,2,1,9,3,1,5,4,6,4,5,5,4,8,3,4,3,4,1,5,2
6,1,1,3,4,5,8,9,1,4,4,4,1,6,4,7,4,4,2,32,2,3,1,10,10,8,9,5,4,3,7,4,4,6,3,4,2,9,5,5,8,5,1,2,2,3,1,3
8,5,3,4,10,4,3,5,1,4,3,4,1,9,4,4,5,6,6,67,8,3,5,1,4,7,5,6,9,8,2,3,5,1,6,3,6,2,1,3,8,3,4,1,4,4,6,2
1,5,2,2,1,3,5,8,1,2,4,2,3,2,2,6,4,3,2,1,2,3,1,10,10,6,1,7,3,1,7,4,6,3,4,6,2,9,3,3,8,7,4,4,2,1,1,4
3,5,3,1,4,3,2,3,1,3,2,5,4,7,5,2,4,2,2,67,7,2,1,7,10,7,7,5,3,1,9,4,4,6,3,5,3,6,1,3,5,2,4,2,2,3,5,5
1,3,1,1,10,1,1,1,1,3,1,7,5,1,10,2,1,3,2,9,2,2,4,7,8,1,4,1,5,3,1,1,1,6,3,6,2,9,2,1,6,5,4,4,2,1,1,5
6,3,1,4,3,2,7,9,1,3,5,2,4,6,2,7,4,6,2,52,3,2,1,10,10,1,2,1,2,3,8,3,1,6,3,5,6,3,5,4,8,2,4,2,4,4,5,1
7,4,1,4,3,4,6,9,1,5,5,2,2,9,2,7,5,6,5,8,4,2,4,7,7,10,6,7,5,1,7,5,6,4,6,5,6,3,3,5,6,4,4,2,2,2,5,2
2,4,1,3,11,2,1,2,1,3,1,6,5,1,10,2,5,4,1,32,2,3,6,5,9,1,1,2,5,8,6,5,2,6,4,6,2,8,5,2,1,6,4,5,4,2,1,4
6,5,2,3,7,1,3,5,1,4,3,6,1,9,6,4,2,6,3,55,2,2,1,10,10,6,3,6,2,5,9,3,5,5,4,7,6,2,5,4,8,2,4,2,4,2,1,1
3,3,1,2,2,1,2,5,1,2,3,4,3,7,4,4,1,2,4,29,5,1,2,10,10,2,8,1,5,4,9,6,1,5,4,6,2,8,5,2,8,6,4,3,4,1,1,1
2,1,2,2,2,3,1,4,1,4,3,5,1,8,5,3,3,4,4,23,4,2,4,1,2,3,1,4,9,1,1,2,3,6,4,3,2,7,5,4,5,4,4,2,3,1,1,1
6,4,2,2,8,2,6,7,1,4,1,7,1,4,4,5,2,6,6,63,3,3,2,3,5,10,8,7,2,4,4,2,5,6,4,6,5,4,5,5,1,3,1,4,4,1,4,3
6,3,2,4,11,5,8,9,1,4,2,6,1,6,6,7,2,5,4,33,3,3,2,10,10,9,6,7,3,8,7,4,6,4,5,6,1,7,4,1,8,6,4,3,2,3,3,5
3,3,1,1,11,5,8,7,1,3,1,6,5,1,10,6,4,3,2,24,6,1,1,6,6,9,2,7,1,4,8,2,5,5,6,4,5,6,6,3,8,7,4,2,4,2,1,2
8,1,1,3,8,5,8,9,1,3,2,5,5,1,1,6,4,7,3,45,4,2,3,2,7,5,7,4,6,4,8,6,4,6,3,6,1,9,3,3,8,5,4,4,2,3,1,1
8,3,1,4,6,3,2,5,1,4,4,4,1,10,4,4,5,7,1,45,3,3,5,1,3,4,4,4,3,2,7,4,3,6,4,3,1,1,4,3,7,2,4,2,4,4,5,4
8,2,3,2,2,2,7,9,1,5,3,6,3,4,4,7,4,2,2,8,3,3,1,1,8,10,8,7,7,6,8,7,7,5,6,6,4,3,2,1,8,4,4,5,4,3,3,2
4,4,1,3,10,4,3,4,1,4,2,5,1,9,5,3,3,3,4,34,3,3,1,10,10,10,6,7,4,1,9,5,6,5,4,5,4,5,6,3,6,3,4,3,4,1,4,3
3,2,2,1,8,1,2,2,1,2,1,6,3,4,4,1,4,4,2,17,2,1,1,10,10,4,5,3,2,1,9,3,2,8,7,4,1,8,3,2,1,9,4,7,2,2,1,5
9,5,1,2,3,2,7,9,1,4,3,5,1,7,5,7,2,4,6,16,2,1,3,2,8,2,7,1,9,2,8,9,1,4,4,7,5,6,3,1,3,3,2,4,4,3,4,2
9,1,1,4,1,2,3,8,1,4,6,2,1,6,2,6,3,6,4,56,4,1,3,10,10,7,6,6,6,3,9,7,6,7,2,5,6,5,3,5,6,1,4,3,4,3,6,3
8,2,1,4,1,3,8,9,1,3,6,1,4,6,1,6,4,3,2,62,4,1,4,2,7,7,9,4,6,1,6,5,3,5,4,5,1,8,4,4,8,5,4,6,3,2,1,5
3,3,1,2,9,4,6,6,1,3,1,5,6,1,1,4,1,2,1,16,2,2,1,1,5,7,9,4,8,4,9,9,4,5,2,5,4,6,4,3,8,2,4,2,4,1,4,2
6,5,3,3,7,1,2,4,1,4,3,6,1,9,6,3,4,7,2,47,5,3,1,10,10,3,2,3,1,1,3,1,2,6,2,1,1,8,5,3,7,2,4,2,1,3,1,5
5,2,2,3,1,4,3,7,2,4,5,2,2,7,2,5,1,6,3,53,4,2,4,7,5,2,2,2,7,8,6,6,2,6,2,4,6,3,5,3,8,1,4,4,4,2,5,2
6,3,3,3,9,3,4,6,1,4,2,6,1,10,6,5,3,6,4,53,4,1,6,2,5,1,7,1,9,3,9,10,1,5,2,6,6,5,5,2,8,1,4,5,4,3,5,1
6,4,3,3,11,4,1,2,1,5,1,6,1,7,6,2,3,6,4,65,3,3,5,1,1,8,4,7,7,2,8,7,7,5,4,2,3,4,6,1,3,3,1,4,4,3,1,2
6,3,3,3,11,1,2,3,1,3,1,7,5,1,10,3,5,6,1,34,3,1,3,2,2,8,5,7,7,4,9,8,7,4,7,1,6,1,4,4,1,4,4,2,4,1,1,1
1,1,2,2,10,4,3,3,1,3,1,5,6,4,4,2,4,3,2,15,2,3,5,1,2,10,2,7,6,4,8,6,6,3,6,3,1,6,3,2,1,7,4,2,4,4,1,5
2,2,3,1,5,3,2,3,2,2,1,5,5,2,2,2,3,4,4,42,5,3,5,1,1,3,8,2,8,3,8,8,2,5,2,2,5,1,5,1,8,1,1,3,4,4,3,4
6,3,3,3,11,4,4,5,1,4,1,6,1,9,6,4,5,6,1,44,3,1,3,10,10,8,4,7,1,6,3,1,4,6,5,5,6,6,4,4,7,5,4,3,4,2,4,1
2,5,3,2,11,3,7,7,1,3,1,6,5,1,10,6,5,4,1,3,2,3,6,5,6,6,8,4,9,4,8,9,4,3,3,4,5,6,2,2,8,3,4,4,4,4,2,2
7,4,2,5,10,3,2,5,1,4,4,4,1,10,4,4,2,7,6,18,2,3,1,10,10,10,9,6,9,4,9,10,6,5,5,6,1,8,3,5,4,7,4,5,4,1,2,6
8,5,2,3,4,3,2,5,1,4,4,4,1,9,4,4,5,6,1,54,2,1,3,2,3,5,6,4,5,4,9,6,4,5,3,3,6,1,6,2,8,1,4,4,4,1,5,1
1,2,2,1,1,2,7,9,1,2,3,4,3,4,4,7,5,1,1,53,4,3,6,5,7,3,4,3,3,4,9,4,2,6,2,5,2,9,5,2,8,3,4,3,1,2,1,4
2,2,2,3,10,3,6,7,1,3,2,5,5,1,1,5,4,4,2,50,3,2,1,1,5,5,8,3,4,7,8,5,3,6,2,3,2,7,5,2,8,2,1,7,2,1,1,4
5,2,1,3,7,2,7,9,1,4,3,5,1,6,5,7,2,6,3,38,3,2,1,1,8,3,6,2,9,4,9,10,2,6,4,5,6,6,6,3,8,3,4,3,4,3,3,2
5,2,2,3,4,3,4,7,1,4,4,4,1,4,4,5,2,1,6,44,3,1,6,2,6,6,6,5,5,4,9,6,5,6,2,6,6,3,2,1,5,1,1,3,4,3,3,2
1,3,3,1,10,3,2,1,1,3,1,6,5,1,10,2,5,1,1,4,3,1,3,10,9,7,3,7,9,8,8,9,7,6,4,5,1,7,4,3,1,4,4,7,4,3,1,3
8,1,1,3,11,2,7,8,1,5,1,8,3,3,3,6,1,2,2,18,3,1,1,6,6,9,7,7,7,3,9,8,7,7,8,3,2,9,3,1,8,9,4,4,1,3,1,5
5,5,2,3,7,5,6,8,1,4,3,5,1,5,5,6,2,1,6,61,4,1,1,10,10,6,1,7,2,8,7,3,5,3,4,6,3,6,3,3,6,3,4,5,4,2,6,4
7,4,3,4,8,4,3,6,1,5,3,4,2,6,4,4,3,5,4,43,4,3,5,1,4,10,1,7,4,8,8,5,6,7,6,3,4,1,4,5,8,3,1,2,4,1,5,2
5,2,2,4,10,1,1,3,1,3,3,5,5,1,6,3,5,5,1,27,3,1,6,2,2,2,8,1,7,4,9,8,1,6,1,2,6,2,4,1,6,1,1,2,4,4,2,1
4,4,3,2,1,1,1,4,2,2,4,3,5,2,2,3,1,1,2,56,4,1,1,6,10,7,4,6,6,8,6,5,5,6,4,6,6,2,3,3,8,2,4,4,4,1,2,1
9,3,3,3,10,2,6,7,2,5,2,7,4,3,10,6,1,6,2,14,5,1,1,10,10,6,1,7,3,6,2,1,4,5,3,6,1,8,6,4,8,4,4,6,4,1,1,5
3,3,2,1,7,4,3,3,1,3,1,5,5,1,1,2,4,4,4,11,5,3,1,10,10,2,6,1,2,2,9,3,1,6,3,7,5,5,4,3,5,2,4,2,4,4,3,3
2,1,1,3,10,5,8,9,1,4,2,6,1,7,6,7,2,3,1,1,3,1,1,10,10,1,4,1,6,8,5,5,1,3,4,5,1,9,3,5,8,7,4,4,4,2,1,6
1,2,3,2,8,4,3,4,1,3,1,5,4,1,1,2,2,7,6,6,3,2,3,2,2,8,6,7,1,4,1,1,4,5,4,2,5,2,5,1,2,2,4,2,4,4,2,4
1,4,2,2,11,3,8,8,1,3,1,6,4,4,4,6,2,1,4,47,5,1,1,10,10,1,3,1,7,6,7,7,1,5,3,6,1,8,6,4,2,4,4,3,4,1,1,5
6,2,2,4,11,2,1,3,1,3,2,5,4,7,5,2,5,6,1,63,3,1,2,10,10,9,6,7,4,8,6,4,6,5,4,4,6,2,5,1,6,2,4,2,4,3,5,1
4,3,1,4,10,1,1,3,1,3,3,5,5,1,9,3,2,3,6,50,3,3,1,10,10,1,1,2,6,2,8,6,2,6,5,7,1,8,5,3,1,7,4,4,4,2,4,6
1,5,3,2,1,5,8,9,1,3,4,3,4,6,3,7,3,2,4,12,2,3,5,1,8,10,8,7,6,2,4,4,6,4,4,1,3,8,4,3,7,5,4,2,1,3,1,1
5,1,1,4,7,4,3,6,1,4,4,3,1,10,3,4,5,5,1,66,4,3,2,10,10,9,4,7,7,4,9,8,7,6,6,5,5,4,5,5,7,5,4,2,4,4,5,1
3,4,3,2,2,1,1,4,1,2,3,4,4,1,1,2,2,1,2,22,3,2,1,7,10,8,8,6,1,1,2,1,4,8,2,6,1,7,3,3,6,2,4,6,4,3,4,5
6,3,3,2,11,1,1,1,1,4,1,8,1,5,5,1,1,6,4,39,2,2,4,7,9,7,4,6,4,1,8,5,5,5,4,4,1,8,5,5,1,5,4,3,2,1,1,5
7,2,1,4,11,4,6,8,1,5,2,5,3,2,2,6,1,6,5,65,4,3,7,1,6,2,6,1,6,1,4,4,1,4,4,4,6,3,5,1,7,2,1,3,2,4,5,2
2,4,3,3,10,2,7,8,1,3,2,5,4,4,4,6,5,5,1,30,4,2,6,1,6,6,2,7,3,1,7,4,6,6,3,3,1,7,6,2,8,3,1,3,3,1,1,4
1,5,2,2,1,5,3,6,1,3,4,3,5,5,3,4,3,3,4,42,3,3,5,1,4,10,9,6,3,2,7,4,5,5,3,5,2,1,5,4,6,1,1,3,4,1,3,1
9,5,1,4,11,2,7,9,1,3,2,5,5,1,4,7,1,6,4,16,1,2,1,10,10,10,8,7,6,1,4,4,6,5,4,7,2,9,4,5,6,7,1,2,4,1,1,1
6,3,1,2,1,5,8,9,1,5,4,5,2,9,5,7,3,7,3,25,4,1,3,10,10,9,9,6,9,3,8,9,6,4,7,4,1,7,6,4,8,9,4,3,3,1,1,1
7,4,3,3,4,4,3,6,1,5,4,3,2,6,3,4,3,6,1,16,1,3,5,1,4,7,6,6,5,1,6,5,5,5,7,4,6,2,4,4,6,6,4,2,4,1,5,1
3,1,3,2,5,3,2,4,1,3,2,5,5,2,2,3,2,4,6,46,3,1,3,10,10,10,4,7,4,4,9,5,6,6,5,7,1,9,2,1,4,9,4,4,4,1,2,4
1,3,1,1,7,2,3,3,1,4,1,7,1,8,7,3,3,1,4,7,4,3,1,10,10,9,1,7,9,2,7,8,7,6,7,5,5,6,6,3,5,9,4,2,4,3,3,4
3,3,2,2,10,3,2,2,1,3,1,6,4,6,6,2,1,2,2,22,3,1,1,5,9,6,8,4,9,3,8,9,4,8,6,6,4,9,2,1,2,9,4,4,2,3,1,3
4,5,2,2,5,5,8,9,1,3,2,5,4,6,5,7,4,1,2,67,2,3,1,10,10,8,3,7,7,7,5,5,6,1,4,5,1,7,6,3,8,4,4,2,4,3,1,5
8,4,3,2,1,3,5,8,1,4,4,4,1,6,4,6,5,2,6,16,3,1,2,10,10,10,4,7,1,1,7,2,5,4,6,6,3,7,3,3,7,8,4,5,4,4,4,4
8,1,1,4,1,4,4,9,1,3,6,1,5,1,1,6,2,1,6,33,3,1,1,7,7,3,1,4,8,3,8,8,4,5,3,5,5,6,5,2,1,3,4,5,2,3,3,2
9,2,2,4,9,4,7,9,1,4,3,4,1,7,4,7,3,6,2,32,1,2,6,5,8,1,9,1,1,1,9,2,1,6,3,5,6,2,5,2,8,1,4,4,4,3,4,1
2,5,2,2,4,1,1,3,1,3,3,5,5,1,1,2,1,3,1,45,3,3,1,10,10,6,3,6,7,4,9,8,6,6,4,4,5,7,3,5,4,4,4,4,4,1,1,1
4,3,3,3,1,4,1,5,1,4,5,2,1,9,2,3,2,4,1,65,4,2,1,10,10,7,9,4,7,3,9,8,4,4,4,3,6,4,5,5,1,3,4,2,4,1,2,1
2,3,1,4,5,5,8,9,1,3,4,3,4,6,3,7,1,4,5,18,3,3,1,10,10,7,3,7,9,8,7,8,7,7,7,6,5,3,3,4,6,7,4,7,4,3,3,4
7,4,3,1,1,4,4,6,1,5,3,4,2,6,4,4,2,7,6,55,3,3,1,10,10,8,3,7,2,1,8,3,5,4,7,7,1,7,5,3,7,9,4,5,4,3,6,4
8,3,3,4,1,5,7,9,1,4,6,2,1,6,2,7,3,7,4,37,5,3,5,1,7,4,7,3,6,2,8,6,3,5,5,5,1,9,3,5,3,9,4,5,2,3,1,4
6,4,3,3,8,4,3,5,1,4,2,5,1,10,5,4,5,5,6,44,3,1,3,10,10,10,9,6,8,1,7,7,6,6,4,7,2,8,3,5,4,5,1,7,4,2,5,5
4,5,3,2,9,4,3,3,1,3,1,5,6,4,4,2,4,2,2,16,2,3,6,5,10,8,8,6,6,3,8,6,6,6,6,4,5,4,3,2,3,5,4,2,4,1,5,1
7,3,1,3,5,1,7,9,1,5,3,6,3,4,4,7,5,7,1,25,3,1,3,10,10,9,6,7,1,4,9,2,5,3,5,5,3,8,7,3,8,7,4,6,2,1,1,3
4,3,2,3,10,3,2,3,1,4,2,6,1,7,6,3,3,6,4,19,4,2,1,7,10,2,4,2,5,5,2,2,1,6,2,6,2,8,4,3,7,2,4,1,4,1,1,2
3,3,3,2,2,1,1,4,1,1,3,3,2,3,3,3,5,3,1,30,3,2,6,1,2,10,4,7,9,4,9,10,7,4,8,2,5,1,7,2,3,7,4,3,4,2,2,1
2,3,2,3,4,1,3,6,1,3,4,4,5,5,4,4,3,5,4,63,3,1,3,10,10,3,8,2,9,4,7,8,2,5,2,6,6,6,5,2,8,2,4,5,4,3,5,1
9,4,2,3,10,2,7,8,1,3,2,5,4,4,4,6,2,7,6,48,4,2,4,7,7,7,9,4,1,4,9,2,3,5,2,7,5,3,5,3,8,1,4,7,4,1,1,4
7,1,2,3,7,1,1,3,1,4,3,6,1,8,6,2,3,7,4,35,5,3,1,10,10,9,7,7,5,5,9,6,6,1,5,7,2,5,3,1,6,4,4,4,4,1,2,6
9,3,2,3,2,2,7,9,1,3,4,3,4,6,3,7,3,1,3,1,2,1,3,2,7,8,3,7,3,8,5,3,5,3,4,5,5,8,3,4,8,6,4,5,4,1,1,3
5,3,2,3,1,3,2,6,1,4,5,3,1,10,3,4,2,1,6,38,5,2,6,1,5,1,9,1,2,3,8,3,1,6,2,5,1,9,5,3,7,3,4,6,1,3,1,5
5,5,2,3,8,1,1,3,1,3,2,6,4,7,6,3,2,1,6,39,2,1,3,5,10,7,4,6,6,1,2,2,4,5,2,7,6,6,4,5,1,2,4,7,4,3,4,1
5,4,1,4,5,1,1,5,2,3,4,4,6,1,1,3,2,1,6,14,6,3,2,3,3,5,5,4,6,2,8,6,4,3,4,6,6,1,7,2,8,2,4,5,4,1,2,1
1,2,3,2,11,5,5,5,1,3,1,6,6,1,10,5,1,2,4,61,3,3,5,1,4,3,2,3,9,2,8,9,3,3,2,4,2,9,4,3,8,3,4,4,1,3,1,1
2,4,3,2,11,2,7,7,1,3,1,6,6,1,10,6,2,2,2,64,4,2,6,1,5,2,4,2,1,4,9,2,1,6,2,5,3,8,6,3,8,3,4,5,3,1,1,4
9,3,2,3,8,5,8,9,1,3,2,5,5,1,1,6,2,7,6,8,4,3,7,1,7,5,3,5,8,8,7,7,5,4,2,5,2,8,2,3,5,2,4,3,2,1,1,1
1,3,3,2,7,5,1,2,1,3,2,5,6,3,3,1,1,1,3,37,4,3,5,1,1,4,5,3,7,8,7,7,3,6,4,2,1,6,3,3,4,3,4,5,2,2,1,1
1,5,2,1,1,3,2,4,1,2,3,3,4,1,1,2,3,2,1,45,2,3,5,1,3,3,6,2,6,1,9,7,2,6,1,3,6,2,4,1,2,1,4,3,2,4,4,1
2,1,1,3,2,3,2,6,1,2,4,2,4,2,2,4,3,4,4,28,3,3,1,8,10,3,5,2,9,4,9,10,2,2,5,7,5,5,5,4,8,4,4,3,4,1,3,2
7,5,2,3,11,4,8,9,1,5,1,6,3,3,3,7,2,4,6,1,3,1,3,2,7,3,9,1,1,8,7,2,1,4,5,3,1,1,3,3,1,2,4,2,4,1,6,5
5,1,1,3,10,2,7,8,1,5,2,7,2,7,7,6,4,5,2,62,3,3,1,10,10,4,8,3,5,2,9,6,3,5,4,6,2,9,5,2,8,7,4,3,2,3,1,4
3,3,3,2,3,5,5,7,1,2,3,4,4,4,4,5,4,2,2,67,2,2,6,1,6,8,2,7,3,1,7,4,6,4,7,5,2,8,3,5,8,9,4,2,4,3,1,5
6,1,3,2,10,5,8,8,1,4,1,7,1,5,5,6,4,6,2,34,3,2,1,10,10,3,2,3,1,1,1,1,1,4,3,6,2,8,5,3,8,3,4,6,4,1,1,2
3,1,1,1,1,3,2,4,1,3,3,4,5,3,3,3,5,1,1,45,3,3,6,5,10,7,9,4,4,1,7,4,3,5,4,5,1,8,4,4,1,5,4,4,3,2,1,4
1,5,3,1,8,3,2,2,1,4,1,7,1,7,7,2,5,1,3,27,2,1,3,10,10,8,5,7,7,4,9,8,7,6,7,4,2,8,4,3,1,9,4,3,2,1,1,5
4,2,2,3,7,1,4,6,1,3,3,5,4,3,3,4,2,2,2,4,3,1,3,7,10,5,3,5,6,4,9,7,5,6,4,6,6,1,3,1,7,2,4,3,4,1,2,1
6,3,1,4,5,3,2,6,1,5,4,4,3,8,4,4,1,6,2,10,2,2,1,7,10,4,8,3,2,3,7,3,2,4,4,6,6,2,5,2,7,2,4,4,4,1,2,1
4,2,1,2,9,4,8,9,1,4,1,6,1,7,6,7,4,1,2,17,3,2,1,10,10,6,5,5,9,6,4,5,4,8,5,5,2,7,3,2,8,6,4,2,4,3,2,4
8,3,1,3,9,2,7,9,1,6,2,8,4,6,6,7,1,6,3,53,4,1,1,10,10,8,7,6,7,4,3,4,5,6,1,7,6,1,5,3,8,1,4,7,4,1,1,1
3,2,1,2,3,2,7,9,1,2,3,4,5,1,1,6,1,7,3,7,4,1,1,6,7,3,7,2,3,5,1,1,1,6,2,6,1,8,4,3,8,3,4,4,4,1,1,2
9,5,3,2,10,1,3,3,1,3,1,7,5,1,10,3,2,7,6,20,2,2,1,10,10,3,1,4,9,4,9,9,4,5,4,7,4,6,6,4,4,3,4,2,4,4,4,3
1,4,1,2,3,4,3,5,1,4,3,4,1,10,4,4,2,1,6,18,3,2,6,1,3,6,7,5,7,8,7,7,5,7,4,1,1,1,3,3,5,2,4,2,4,1,1,6
8,1,2,4,4,3,2,6,1,3,5,2,6,1,1,4,3,7,4,16,2,3,1,10,10,2,8,1,1,4,4,1,1,5,4,5,2,7,4,3,3,4,4,5,4,4,1,5
8,2,2,3,1,5,5,9,1,3,5,2,5,1,1,6,4,3,2,29,5,1,2,3,7,8,7,6,8,3,8,8,6,6,4,3,5,7,6,3,8,4,4,1,3,1,1,2
3,2,3,1,5,5,8,9,1,3,1,6,4,6,6,7,4,2,2,9,2,3,1,10,10,5,4,5,4,1,9,5,4,5,5,7,6,2,2,5,8,3,4,6,4,1,1,1
1,2,1,1,4,2,7,8,1,2,2,5,4,5,5,6,2,1,6,60,3,1,2,1,7,10,7,7,8,1,2,3,5,4,2,5,5,7,4,3,1,2,4,2,4,3,1,2
2,2,3,2,3,4,3,6,1,3,3,3,6,1,1,4,5,4,5,43,4,3,1,10,10,1,7,1,1,4,9,2,1,6,3,5,1,7,4,4,6,3,4,2,4,3,1,6
6,5,2,4,7,1,7,9,1,4,4,5,1,7,5,7,5,4,1,28,2,1,6,9,8,9,2,7,8,3,7,7,7,3,6,3,1,9,4,5,8,9,1,2,1,3,1,5
